     424.303    3.64279
     424.313    3.69294
     424.323    3.74455
     424.333    3.79758
     424.343    3.85229
     424.353    3.90865
     424.363    3.96665
     424.373    4.02656
     424.383    4.08837
     424.393    4.15218
     424.404    4.21797
     424.414    4.28609
     424.424    4.35654
     424.434    4.42945
     424.444    4.50497
     424.454    4.58311
     424.464    4.66431
     424.474    4.74864
     424.484    4.83629
     424.494    4.92751
     424.504    5.02253
     424.514    5.12165
     424.524    5.22501
     424.534    5.33332
     424.544    5.44682
     424.554    5.56598
     424.564    5.69132
     424.574    5.82347
     424.584    5.96312
     424.594    6.11113
     424.604    6.26847
     424.614    6.43631
     424.624    6.61608
     424.634    6.80948
     424.644    7.01866
     424.654    7.24674
     424.664    7.49630
     424.674    7.77226
     424.684    8.08066
     424.694    8.42994
     424.704    8.83234
     424.714    9.30662
     424.724    9.88377
     424.814    9.30314
     424.824    8.83058
     424.834    8.42961
     424.844    8.08097
     424.854    7.77373
     424.864    7.49884
     424.874    7.24983
     424.884    7.02312
     424.894    6.81483
     424.904    6.62193
     424.914    6.44301
     424.924    6.27569
     424.934    6.11916
     424.944    5.97195
     424.954    5.83282
     424.964    5.70145
     424.974    5.57664
     424.984    5.45824
     424.994    5.34528
     425.004    5.23771
     425.014    5.13472
     425.024    5.03616
     425.034    4.94187
     425.044    4.85122
     425.054    4.76430
     425.064    4.68053
     425.074    4.59990
     425.084    4.52234
     425.094    4.44739
     425.104    4.37519
     425.114    4.30531
     425.124    4.23777
     425.134    4.17244
     425.144    4.10933
     425.154    4.04810
     425.164    3.98877
     425.174    3.93136
     425.184    3.87558
     425.194    3.82145
     425.204    3.76891
     425.214    3.71789
     425.224    3.66841
     425.234    3.62024
     425.244    3.57341
     425.254    3.52786
     425.264    3.48356
     425.274    3.44045
     425.284    3.39848
     425.294    3.35770
     425.304    3.31791
     425.314    3.27915
     425.324    3.24138
     425.334    3.20457
     425.344    3.16869
     425.354    3.13371
     425.364    3.09960
     425.374    3.06632
     425.384    3.03386
     425.394    3.00219
     425.404    2.97127
     425.414    2.94110
     425.424    2.91164
     425.445    2.85478
     425.465    2.80049
     425.485    2.74872
     425.505    2.69927
     425.525    2.65197
     425.545    2.60679
     425.565    2.56353
     425.585    2.52217
     425.605    2.48253
     425.625    2.44460
     425.645    2.40821
     425.665    2.37333
     425.685    2.33988
     425.705    2.30782
     425.725    2.27701
     425.745    2.24744
     425.765    2.21903
     425.785    2.19173
     425.805    2.16550
     425.825    2.14025
     425.845    2.11599
     425.865    2.09265
     425.885    2.07019
     425.905    2.04855
     425.925    2.02772
     425.945    2.00765
     425.975    1.97891
     426.005    1.95171
     426.035    1.92594
     426.065    1.90154
     426.095    1.87838
     426.125    1.85642
     426.155    1.83557
     426.185    1.81577
     426.215    1.79695
     426.245    1.77905
     426.285    1.75656
     426.325    1.73548
     426.365    1.71574
     426.405    1.69723
     426.445    1.67985
     426.496    1.65962
     426.546    1.64089
     426.596    1.62355
     426.646    1.60747
     426.706    1.58969
     426.766    1.57342
     426.836    1.55617
     426.906    1.54057
     426.986    1.52457
     427.076    1.50860
     427.176    1.49309
     427.296    1.47714
     427.436    1.46165
     427.607    1.44658
     427.827    1.43197
     428.167    1.41765
     430.089    1.43217
     430.499    1.44691
     430.850    1.46173
     431.170    1.47698
     431.460    1.49219
     431.731    1.50753
     431.981    1.52279
     432.221    1.53841
     432.451    1.55431
     432.672    1.57042
     432.882    1.58666
     433.082    1.60297
     433.272    1.61926
     433.462    1.63640
     433.643    1.65347
     433.813    1.67039
     433.983    1.68816
     434.143    1.70572
     434.293    1.72300
     434.443    1.74112
     434.583    1.75889
     434.724    1.77756
     434.854    1.79578
     434.984    1.81496
     435.104    1.83360
     435.224    1.85325
     435.334    1.87226
     435.444    1.89233
     435.544    1.91161
     435.644    1.93200
     435.745    1.95363
     435.835    1.97430
     435.925    1.99624
     436.005    2.01695
     436.085    2.03893
     436.165    2.06230
     436.235    2.08402
     436.305    2.10705
     436.375    2.13150
     436.435    2.15369
     436.495    2.17708
     436.555    2.20177
     436.615    2.22778
     436.665    2.25052
     436.716    2.27422
     436.766    2.29888
     436.816    2.32446
     436.866    2.35090
     436.916    2.37808
     436.966    2.40585
     437.016    2.43398
     437.066    2.46220
     437.116    2.49015
     437.166    2.51737
